,Legacy Xpaths,Components,Styles,Given Components,Given Styles,Match
2074,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/table/colgroup/col,table,NormalTbl,table,NormalTbl,TRUE
2075,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p,example,TRExample,example,TRExample,TRUE
2076,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/exreflink,example,TRExample,example,TRExample,TRUE
2077,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/exreflink/marker,example,TRExample,example,TRExample,TRUE
2078,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/ptreglink,example,TRExample,example,TRExample,TRUE
2079,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/ptreglink/marker,example,TRExample,example,TRExample,TRUE
2080,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/b,example,TRExample,example,TRExample,TRUE
2081,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/i,example,TRExample,example,TRExample,TRUE
2082,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/irclink,example,TRExample,example,TRExample,TRUE
2083,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/title,example,TRExample,example,TRExample,TRUE
2084,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/treglink,example,TRExample,example,TRExample,TRUE
2085,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/treglink/marker,example,TRExample,example,TRExample,TRUE
2086,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/irclink/marker,example,TRExample,example,TRExample,TRUE
2087,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn,footnote,Footnote Text,footnote,Footnote Text,TRUE
2088,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/revrlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2089,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/revrlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2090,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/strulink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2091,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/strulink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2092,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/creptlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2093,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/creptlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2094,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/tdlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2095,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/tdlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2096,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/pritreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2097,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/pritreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2098,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/preamblelink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2099,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/preamblelink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2100,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/momlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2101,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/momlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2102,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/case,footnote,Footnote Text,footnote,Footnote Text,TRUE
2103,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/case/casehistoryphrase,footnote,Footnote Text,footnote,Footnote Text,TRUE
2104,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/case/casepart,footnote,Footnote Text,footnote,Footnote Text,TRUE
2105,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/case/casepart/casedisplay,footnote,Footnote Text,footnote,Footnote Text,TRUE
2106,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/case/casepart/casedisplay/cslink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2107,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/case/casepart/casedisplay/cslink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2108,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/irclink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2109,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/irclink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2110,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/sttxlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2111,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/sttxlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2112,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/xref,footnote,Footnote Text,footnote,Footnote Text,TRUE
2113,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/xref/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2114,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/ptreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2115,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/ptreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2116,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/wwwlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2117,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/i,footnote,Footnote Text,footnote,Footnote Text,TRUE
2118,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/treglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2119,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/example/p/fn/treglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2120,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/title/i,section,TRContentLevel4,paragraph,TRNormal,FALSE
2121,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/treglink/marker,paragraph,TRNormal,paragraph,TRNormal,TRUE
2122,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/i,paragraph,TRNormal,paragraph,TRNormal,TRUE
2123,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/i/irclink,paragraph,TRNormal,paragraph,TRNormal,TRUE
2124,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/i/irclink/marker,paragraph,TRNormal,paragraph,TRNormal,TRUE
2125,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li,list,TRNormal,list,TRNormal,TRUE
2126,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/b,list,TRNormal,list,TRNormal,TRUE
2127,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/ol,list,TRNormal,list,TRNormal,TRUE
2128,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/ol/li,list,TRNormal,list,TRNormal,TRUE
2129,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/ol/li/fn,footnote,Footnote Text,footnote,Footnote Text,TRUE
2130,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/ol/li/fn/ptreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2131,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/ol/li/fn/ptreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2132,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/ol/li/irclink,list,TRNormal,list,TRNormal,TRUE
2133,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/ol/li/irclink/marker,list,TRNormal,list,TRNormal,TRUE
2134,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/sttxlink,list,TRNormal,list,TRNormal,TRUE
2135,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/sttxlink/marker,list,TRNormal,list,TRNormal,TRUE
2136,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/irclink,list,TRNormal,list,TRNormal,TRUE
2137,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn,footnote,Footnote Text,footnote,Footnote Text,TRUE
2138,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/notlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2139,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/notlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2140,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/stformlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2141,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/stformlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2142,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/sttxlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2143,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/sttxlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2144,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/pritreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2145,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/pritreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2146,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/tdlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2147,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/tdlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2148,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/ptreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2149,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/ptreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2150,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/irclink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2151,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/irclink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2152,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/case,footnote,Footnote Text,footnote,Footnote Text,TRUE
2153,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/case/casehistoryphrase,footnote,Footnote Text,footnote,Footnote Text,TRUE
2154,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/case/casepart,footnote,Footnote Text,footnote,Footnote Text,TRUE
2155,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/case/casepart/casedisplay,footnote,Footnote Text,footnote,Footnote Text,TRUE
2156,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/case/casepart/casedisplay/cslink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2157,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/case/casepart/casedisplay/cslink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2158,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/plcitelink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2159,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/plcitelink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2160,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/irclink/marker,list,TRNormal,list,TRNormal,TRUE
2161,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/i,footnote,Footnote Text,footnote,Footnote Text,TRUE
2162,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/exreflink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2163,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/exreflink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2164,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/treglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2165,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/ol/li/fn/treglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2166,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/fn/preamblelink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2167,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/fn/preamblelink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2168,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/xref/marker,paragraph,TRNormal,paragraph,TRNormal,TRUE
2169,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/fn/ptreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2170,/book/conceptgroup/concept/collapseBody/subconcept/conbody/section/section/p/fn/ptreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2171,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/xref,footnote,Footnote Text,footnote,Footnote Text,TRUE
2172,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/xref/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2173,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul,list,TRNormal,list,TRNormal,TRUE
2174,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li,list,TRNormal,list,TRNormal,TRUE
2175,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/xref,list,TRNormal,list,TRNormal,TRUE
2176,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/irclink,list,TRNormal,list,TRNormal,TRUE
2177,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn,footnote,Footnote Text,footnote,Footnote Text,TRUE
2178,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/case,footnote,Footnote Text,footnote,Footnote Text,TRUE
2179,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/case/casepart,footnote,Footnote Text,footnote,Footnote Text,TRUE
2180,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/case/casepart/casedisplay,footnote,Footnote Text,footnote,Footnote Text,TRUE
2181,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/case/casepart/casedisplay/cslink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2182,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/case/casepart/casedisplay/cslink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2183,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/tdlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2184,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/tdlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2185,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/priptreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2186,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/priptreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
2187,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/i,footnote,Footnote Text,footnote,Footnote Text,TRUE
2188,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/irclink/marker,list,TRNormal,list,TRNormal,TRUE
2189,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/treglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
2190,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ul/li/fn/treglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
